date;errorcode;nb
20032022;24;334889
20032022;10;22207
20032022;2;12927
20032022;1;12804
20032022;8;12054
20032022;17;7109
20032022;254;6517
20032022;15;5241
20032022;75;2088
20032022;255;1055
20032022;23;665
20032022;51;220
20032022;40;219
20032022;5;167
20032022;57;118
20032022;53;79
20032022;100;74
20032022;67;71
20032022;156;36
20032022;4;26
20032022;7;24
20032022;48;19
20032022;56;14
20032022;3;9
20032022;34;8
20032022;216;4
20032022;35;3
20032022;14;3
20032022;61;2
20032022;41;1
20032022;16;1
21032022;0;15695722
21032022;24;304758
21032022;10;36101
21032022;1;16401
21032022;2;12365
21032022;8;11238
21032022;17;7165
21032022;254;6285
21032022;15;4832
21032022;75;2272
21032022;23;683
21032022;5;579
21032022;51;229
21032022;53;125
21032022;4;99
21032022;67;74
21032022;7;48
21032022;57;38
21032022;56;26
21032022;40;26
21032022;100;15
21032022;34;9
21032022;3;7
21032022;61;3
21032022;35;3
21032022;14;3
21032022;48;1
21032022;156;1
22032022;0;15801902
22032022;24;324555
22032022;10;33359
22032022;1;14968
22032022;2;11956
22032022;8;11280
22032022;17;7345
22032022;254;5799
22032022;15;4892
22032022;75;2176
22032022;5;744
22032022;23;689
22032022;51;230
22032022;4;125
22032022;53;85
22032022;156;78
22032022;40;69
22032022;67;63
22032022;7;46
22032022;57;36
22032022;34;19
22032022;56;15
22032022;100;15
22032022;3;12
22032022;35;5
22032022;48;2
22032022;61;1
23032022;0;15951511
23032022;24;308748
23032022;10;39110
23032022;1;15973
23032022;2;12280
23032022;8;11438
23032022;17;7382
23032022;254;5225
23032022;15;4902
23032022;75;2242
23032022;23;765
23032022;5;542
23032022;51;223
23032022;57;129
23032022;53;124
23032022;4;94
23032022;67;69
23032022;156;44
23032022;40;41
23032022;7;35
23032022;56;34
23032022;255;20
23032022;34;15
23032022;100;8
23032022;35;6
23032022;3;5
23032022;48;4
23032022;61;3
23032022;14;3
23032022;16;2
24032022;0;16118205
24032022;24;317470
24032022;10;51952
24032022;1;31765
24032022;8;11732
24032022;2;11619
24032022;17;6980
24032022;254;5390
24032022;15;5037
24032022;75;2362
24032022;23;666
24032022;5;515
24032022;51;240
24032022;57;167
24032022;4;97
24032022;53;87
24032022;67;74
24032022;7;67
24032022;40;43
24032022;156;41
24032022;100;17
24032022;14;16
24032022;34;12
24032022;56;5
24032022;35;4
24032022;3;4
24032022;61;2
25032022;0;16262720
25032022;24;308779
25032022;10;66148
25032022;1;16124
25032022;2;13446
25032022;8;11460
25032022;17;6835
25032022;254;5033
25032022;15;4637
25032022;75;2390
25032022;23;698
25032022;5;521
25032022;51;212
25032022;156;160
25032022;40;120
25032022;53;96
25032022;57;87
25032022;4;86
25032022;67;74
25032022;7;51
25032022;100;15
25032022;56;13
25032022;34;12
25032022;3;9
25032022;61;6
25032022;14;5
25032022;48;4
25032022;35;2
25032022;16;1
26032022;0;15826990
26032022;24;456274
26032022;10;35124
26032022;1;14342
26032022;2;12546
26032022;8;11994
26032022;17;6841
26032022;15;4493
26032022;254;4423
26032022;75;2991
26032022;23;700
26032022;5;287
26032022;51;222
26032022;100;178
26032022;53;74
26032022;34;72
26032022;57;69
26032022;67;64
26032022;7;55
26032022;4;52
26032022;40;24
26032022;56;17
26032022;35;8
26032022;3;7
26032022;14;3
26032022;16;2
26032022;61;1
26032022;52;1
26032022;48;1
26032022;156;1
27032022;0;14995309
27032022;24;319976
27032022;10;17651
27032022;1;12122
27032022;2;11776
27032022;8;11546
27032022;17;6385
27032022;254;5211
27032022;15;4460
27032022;75;2227
27032022;23;657
27032022;5;214
27032022;51;213
27032022;100;156
27032022;57;114
27032022;53;73
27032022;67;71
27032022;7;49
27032022;156;35
27032022;4;30
27032022;40;25
27032022;56;24
27032022;34;15
27032022;3;11
27032022;61;8
27032022;14;3
28032022;0;16106244
28032022;24;299124
28032022;10;33991
28032022;1;19106
28032022;2;12339
28032022;8;10963
28032022;17;7131
28032022;254;5091
28032022;15;4553
28032022;75;1995
28032022;35;1655
28032022;5;886
28032022;23;796
28032022;4;525
28032022;51;178
28032022;53;94
28032022;67;82
28032022;7;46
28032022;40;30
28032022;57;28
28032022;100;23
28032022;34;22
28032022;56;20
28032022;14;13
28032022;3;12
28032022;61;7
28032022;48;1
28032022;155;1
29032022;0;16389039
29032022;24;392748
29032022;10;33326
29032022;1;20251
29032022;2;11785
29032022;8;11389
29032022;17;7028
29032022;254;5283
29032022;15;4552
29032022;75;2370
29032022;5;736
29032022;23;683
29032022;4;301
29032022;51;198
29032022;67;63
29032022;53;54
29032022;40;53
29032022;35;37
29032022;7;36
29032022;57;27
29032022;100;16
29032022;3;10
29032022;56;9
29032022;34;7
29032022;48;5
29032022;61;4
29032022;14;2
29032022;16;1
29032022;156;1
30032022;0;15906119
30032022;24;329808
30032022;10;34078
30032022;1;18206
30032022;2;12604
30032022;8;11568
30032022;17;6933
30032022;254;4850
30032022;15;4730
30032022;75;2510
30032022;23;642
30032022;5;589
30032022;51;233
30032022;4;229
30032022;57;114
30032022;53;99
30032022;67;85
30032022;7;61
30032022;100;29
30032022;40;27
30032022;56;12
30032022;34;10
30032022;61;5
30032022;3;3
30032022;156;3
30032022;35;2
30032022;48;1
30032022;14;1
31032022;0;16337354
31032022;24;379253
31032022;10;33816
31032022;1;15393
31032022;2;11570
31032022;8;10890
31032022;17;7079
31032022;254;5256
31032022;15;4779
31032022;75;2489
31032022;23;683
31032022;5;493
31032022;57;206
31032022;51;173
31032022;4;172
31032022;53;105
31032022;67;58
31032022;156;57
31032022;7;44
31032022;40;43
31032022;34;17
31032022;56;14
31032022;14;11
31032022;100;8
31032022;3;7
31032022;61;4
31032022;35;4
31032022;155;2
31032022;48;1
31032022;16;1
01042022;0;16704338
01042022;24;309710
01042022;10;35399
01042022;1;14548
01042022;2;11764
01042022;8;11317
01042022;17;7274
01042022;254;6030
01042022;15;5172
01042022;75;2278
01042022;23;685
01042022;5;515
01042022;51;256
01042022;4;132
01042022;40;126
01042022;53;101
01042022;67;94
01042022;7;29
01042022;156;21
01042022;57;19
01042022;56;19
01042022;34;15
01042022;100;15
01042022;3;12
01042022;61;6
01042022;14;4
01042022;16;2
02042022;0;15913930
02042022;24;264399
02042022;10;36756
02042022;1;14052
02042022;2;11439
02042022;8;10976
02042022;17;7367
02042022;254;5705
02042022;15;4788
02042022;75;2343
02042022;23;611
02042022;5;284
02042022;51;215
02042022;4;115
02042022;53;77
02042022;67;61
02042022;57;49
02042022;7;44
02042022;40;28
02042022;100;17
02042022;3;11
02042022;56;10
02042022;34;10
02042022;156;9
02042022;35;7
02042022;14;7
02042022;61;5
02042022;48;2
02042022;16;1
03042022;0;14956656
03042022;24;238199
03042022;10;19290
03042022;2;16728
03042022;1;10820
03042022;8;10712
03042022;17;6670
03042022;254;5502
03042022;15;4761
03042022;75;2340
03042022;23;654
03042022;48;348
03042022;51;287
03042022;5;175
03042022;53;95
03042022;67;91
03042022;57;84
03042022;4;46
03042022;7;34
03042022;34;32
03042022;40;31
03042022;3;21
03042022;216;18
03042022;56;10
03042022;61;9
03042022;14;7
03042022;100;7
03042022;16;2
03042022;156;2
04042022;0;16166119
04042022;24;228335
04042022;10;40716
04042022;1;14797
04042022;2;11780
04042022;8;10247
04042022;17;6796
04042022;254;5589
04042022;15;4604
04042022;75;2375
04042022;23;610
04042022;5;465
04042022;51;233
04042022;4;222
04042022;53;72
04042022;67;64
04042022;7;58
04042022;40;40
04042022;57;29
04042022;34;27
04042022;56;18
04042022;100;10
04042022;14;6
04042022;3;5
04042022;52;4
04042022;48;4
04042022;16;3
04042022;156;3
04042022;61;2
04042022;35;1
05042022;0;16370770
05042022;24;275514
05042022;10;38184
05042022;1;14947
05042022;2;12155
05042022;8;10592
05042022;17;7373
05042022;254;5980
05042022;15;4899
05042022;75;2326
05042022;5;1013
05042022;23;610
05042022;51;237
05042022;4;161
05042022;53;73
05042022;7;61
05042022;67;55
05042022;40;37
05042022;57;30
05042022;56;17
05042022;34;17
05042022;3;13
05042022;35;5
05042022;100;4
05042022;61;3
05042022;16;3
05042022;48;2
05042022;156;2
05042022;52;1
05042022;255;1
05042022;218;1
05042022;14;1
06042022;0;16336027
06042022;24;300833
06042022;10;38306
06042022;1;14419
06042022;2;11664
06042022;8;10601
06042022;17;7513
06042022;254;5602
06042022;15;4999
06042022;75;2370
06042022;23;728
06042022;5;480
06042022;51;243
06042022;53;99
06042022;34;94
06042022;4;91
06042022;67;86
06042022;7;57
06042022;57;30
06042022;40;25
06042022;100;19
06042022;3;18
06042022;56;12
06042022;61;5
06042022;48;5
06042022;14;3
06042022;35;1
07042022;0;16778347
07042022;24;240250
07042022;10;35772
07042022;1;15094
07042022;2;12567
07042022;8;10722
07042022;17;7315
07042022;254;5352
07042022;15;5032
07042022;75;2415
07042022;23;652
07042022;5;457
07042022;57;239
07042022;51;218
07042022;34;146
07042022;4;95
07042022;100;89
07042022;53;77
07042022;67;53
07042022;156;44
07042022;7;37
07042022;40;36
07042022;56;14
07042022;3;10
07042022;35;8
07042022;61;7
07042022;155;3
07042022;14;2
07042022;52;1
07042022;48;1
08042022;0;16622957
08042022;24;310678
08042022;10;38746
08042022;1;21218
08042022;2;12349
08042022;8;11536
08042022;17;7232
08042022;254;6000
08042022;15;5017
08042022;75;2586
08042022;23;685
08042022;5;611
08042022;51;303
08042022;100;167
08042022;4;111
08042022;67;96
08042022;57;95
08042022;34;63
08042022;53;55
08042022;156;49
08042022;40;48
08042022;7;46
08042022;56;19
08042022;3;15
08042022;61;5
08042022;14;4
08042022;35;2
08042022;48;1
08042022;155;1
09042022;0;15906665
09042022;24;279370
09042022;10;39940
09042022;1;12685
09042022;2;11901
09042022;8;11409
09042022;17;7083
09042022;254;5198
09042022;15;4941
09042022;75;2531
09042022;23;666
09042022;5;242
09042022;51;216
09042022;100;146
09042022;53;90
09042022;57;67
09042022;67;55
09042022;34;55
09042022;4;37
09042022;7;34
09042022;61;19
09042022;56;16
09042022;156;16
09042022;3;14
09042022;40;12
09042022;35;8
09042022;48;4
09042022;52;1
09042022;255;1
09042022;214;1
09042022;16;1
09042022;14;1
10042022;0;15037098
10042022;24;247270
10042022;10;30222
10042022;2;11426
10042022;8;10970
10042022;1;10745
10042022;17;6495
10042022;254;5304
10042022;15;4674
10042022;75;2210
10042022;23;604
10042022;51;234
10042022;5;167
10042022;57;107
10042022;67;87
10042022;100;73
10042022;53;54
10042022;7;47
10042022;4;28
10042022;40;24
10042022;34;17
10042022;3;15
10042022;56;6
10042022;61;4
10042022;52;2
10042022;48;2
10042022;14;2
10042022;16;1
10042022;156;1
11042022;0;16445471
11042022;24;237285
11042022;10;35470
11042022;1;15221
11042022;2;12742
11042022;8;11839
11042022;17;6797
11042022;254;5880
11042022;15;4862
11042022;75;2620
11042022;23;747
11042022;5;564
11042022;51;228
11042022;156;164
11042022;4;121
11042022;53;64
11042022;67;62
11042022;40;54
11042022;57;40
11042022;7;37
11042022;100;36
11042022;34;22
11042022;56;17
11042022;3;8
11042022;155;5
11042022;48;2
11042022;14;2
11042022;61;1
11042022;52;1
11042022;35;1
11042022;218;1
11042022;16;1
12042022;0;16448677
12042022;24;253334
12042022;10;48330
12042022;1;13958
12042022;2;12012
12042022;8;10805
12042022;17;7311
12042022;254;5432
12042022;15;5056
12042022;75;2524
12042022;5;823
12042022;23;739
12042022;51;237
12042022;4;100
12042022;156;98
12042022;53;86
12042022;67;57
12042022;7;50
12042022;57;40
12042022;100;19
12042022;3;14
12042022;40;13
12042022;34;9
12042022;56;7
12042022;35;6
12042022;48;4
12042022;16;2
12042022;155;2
12042022;61;1
13042022;0;16659919
13042022;24;243209
13042022;10;37395
13042022;1;14981
13042022;2;12126
13042022;8;11419
13042022;17;7828
13042022;15;5258
13042022;254;4899
13042022;75;2413
13042022;23;680
13042022;5;485
13042022;51;283
13042022;57;139
13042022;100;135
13042022;53;94
13042022;4;82
13042022;67;78
13042022;7;40
13042022;34;22
13042022;56;14
13042022;3;12
13042022;40;10
13042022;61;6
13042022;35;6
13042022;52;3
13042022;48;3
14042022;0;16930898
14042022;24;302117
14042022;10;40413
14042022;1;15987
14042022;2;13390
14042022;8;11772
14042022;17;7454
14042022;254;6323
14042022;15;5329
14042022;75;2619
14042022;23;832
14042022;5;511
14042022;51;306
14042022;57;158
14042022;156;95
14042022;4;94
14042022;53;83
14042022;40;60
14042022;34;54
14042022;67;53
14042022;7;43
14042022;100;23
14042022;3;16
14042022;56;12
14042022;14;9
14042022;35;5
14042022;48;4
14042022;16;3
14042022;155;3
14042022;61;2
14042022;52;1
15042022;0;16899358
15042022;24;284375
15042022;10;49072
15042022;1;13730
15042022;2;13061
15042022;8;11931
15042022;17;8025
15042022;254;5941
15042022;15;5207
15042022;75;2429
15042022;23;709
15042022;5;597
15042022;51;239
15042022;4;85
15042022;53;84
15042022;7;80
15042022;67;79
15042022;40;70
15042022;57;61
15042022;100;36
15042022;34;34
15042022;56;12
15042022;3;11
15042022;156;7
15042022;61;6
15042022;35;4
15042022;14;4
15042022;52;2
15042022;48;2
15042022;16;1
16042022;0;16062348
16042022;24;271595
16042022;10;43694
16042022;2;12316
16042022;8;12043
16042022;1;11989
16042022;17;7914
16042022;254;5909
16042022;15;4879
16042022;75;2246
16042022;23;694
16042022;5;235
16042022;51;232
16042022;67;69
16042022;57;64
16042022;156;52
16042022;53;51
16042022;7;48
16042022;100;37
16042022;34;35
16042022;4;24
16042022;255;22
16042022;56;20
16042022;40;20
16042022;3;10
16042022;35;9
16042022;61;7
16042022;48;4
16042022;218;2
16042022;14;2
16042022;16;1
17042022;0;15587703
17042022;24;279151
17042022;10;25945
17042022;2;13227
17042022;1;12297
17042022;8;12054
17042022;17;7639
17042022;254;5089
17042022;15;4525
17042022;75;2292
17042022;23;691
17042022;100;260
17042022;51;226
17042022;5;215
17042022;57;112
17042022;7;87
17042022;67;80
17042022;53;70
17042022;34;63
17042022;4;51
17042022;40;22
17042022;56;13
17042022;61;7
17042022;3;7
17042022;35;5
17042022;14;3
17042022;16;2
18042022;0;15011722
18042022;24;241683
18042022;10;27760
18042022;1;14223
18042022;2;12687
18042022;8;11450
18042022;17;6463
18042022;254;4932
18042022;15;4417
18042022;75;2486
18042022;5;766
18042022;23;656
18042022;51;247
18042022;4;101
18042022;53;91
18042022;67;60
18042022;100;54
18042022;7;47
18042022;255;35
18042022;156;23
18042022;57;19
18042022;34;19
18042022;40;16
18042022;56;11
18042022;3;8
18042022;14;6
18042022;35;3
18042022;48;2
18042022;61;1
18042022;52;1
18042022;16;1
18042022;155;1
19042022;0;15982567
19042022;24;238071
19042022;10;36239
19042022;1;12737
19042022;2;12301
19042022;8;10824
19042022;17;7026
19042022;15;4593
19042022;254;4439
19042022;75;2456
19042022;255;1476
19042022;23;776
19042022;5;389
19042022;51;219
19042022;40;85
19042022;53;77
19042022;4;67
19042022;67;65
19042022;34;44
19042022;7;33
19042022;100;25
19042022;57;19
19042022;3;15
19042022;56;14
19042022;156;10
19042022;35;7
19042022;14;3
19042022;48;2
19042022;52;1
19042022;16;1
20042022;0;16502681
20042022;10;585812
20042022;24;241988
20042022;1;14901
20042022;2;13353
20042022;8;11355
20042022;17;6987
20042022;254;5884
20042022;15;4943
20042022;75;2467
20042022;255;1814
20042022;23;734
20042022;5;558
20042022;51;218
20042022;4;113
20042022;67;74
20042022;53;69
20042022;40;44
20042022;7;42
20042022;57;37
20042022;34;23
20042022;100;22
20042022;56;10
20042022;35;9
20042022;3;8
20042022;156;8
20042022;14;3
20042022;61;1
20042022;52;1
20042022;48;1
21042022;0;16892267
21042022;10;364622
21042022;24;310800
21042022;1;36218
21042022;2;13398
21042022;8;12397
21042022;17;7667
21042022;254;5666
21042022;15;5236
21042022;75;2835
21042022;23;794
21042022;5;573
21042022;255;413
21042022;51;254
21042022;53;117
21042022;4;94
21042022;67;88
21042022;40;69
21042022;100;59
21042022;7;58
21042022;34;40
21042022;56;20
21042022;57;19
21042022;3;9
21042022;156;8
21042022;35;7
21042022;14;5
21042022;61;3
21042022;48;3
21042022;155;1
22042022;0;16574973
22042022;24;278409
22042022;10;60546
22042022;1;18801
22042022;2;14916
22042022;8;12058
22042022;17;7396
22042022;254;5725
22042022;15;5326
22042022;5;3761
22042022;75;2597
22042022;23;758
22042022;4;395
22042022;51;247
22042022;100;147
22042022;40;102
22042022;67;84
22042022;53;84
22042022;7;37
22042022;34;29
22042022;57;25
22042022;56;13
22042022;3;13
22042022;35;10
22042022;52;8
22042022;16;5
22042022;156;4
22042022;61;2
22042022;48;2
22042022;14;1
23042022;0;16093073
23042022;24;371291
23042022;10;81876
23042022;2;12567
23042022;8;12039
23042022;1;11922
23042022;17;6803
23042022;254;5739
23042022;15;5018
23042022;75;2357
23042022;23;741
23042022;51;243
23042022;5;227
23042022;53;84
23042022;67;72
23042022;100;62
23042022;34;60
23042022;4;57
23042022;7;36
23042022;57;36
23042022;35;15
23042022;40;11
23042022;48;9
23042022;56;8
23042022;3;5
23042022;14;5
23042022;16;2
23042022;52;1
23042022;156;1
24042022;0;14980922
24042022;24;276361
24042022;10;23649
24042022;2;12127
24042022;8;11728
24042022;1;10671
24042022;17;6212
24042022;15;4971
24042022;254;4509
24042022;75;2244
24042022;23;720
24042022;51;259
24042022;100;149
24042022;5;135
24042022;34;116
24042022;53;98
24042022;67;76
24042022;4;42
24042022;7;37
24042022;57;35
24042022;40;12
24042022;3;12
24042022;56;11
24042022;48;7
24042022;22;5
24042022;35;4
24042022;156;3
24042022;14;3
24042022;52;2
24042022;218;2
24042022;16;2
24042022;61;1
25042022;0;16193468
25042022;24;236634
25042022;10;39741
25042022;1;13698
25042022;2;12014
25042022;8;10561
25042022;17;6417
25042022;254;4772
25042022;15;4207
25042022;75;2268
25042022;23;649
25042022;5;591
25042022;4;552
25042022;51;196
25042022;53;103
25042022;67;58
25042022;100;57
25042022;7;45
25042022;156;36
25042022;255;28
25042022;57;27
25042022;3;11
25042022;40;10
25042022;34;9
25042022;56;8
25042022;155;5
25042022;52;4
25042022;61;3
25042022;16;3
25042022;218;1
25042022;14;1
26042022;0;16172439
26042022;24;439728
26042022;10;153796
26042022;1;13679
26042022;2;12060
26042022;8;10608
26042022;17;6628
26042022;254;5406
26042022;15;4579
26042022;75;2373
26042022;5;656
26042022;23;630
26042022;4;250
26042022;51;214
26042022;156;104
26042022;40;71
26042022;53;59
26042022;67;51
26042022;35;35
26042022;7;34
26042022;57;31
26042022;100;21
26042022;3;14
26042022;14;6
26042022;56;5
26042022;34;5
26042022;155;3
26042022;52;2
26042022;61;1
26042022;48;1
26042022;16;1
27042022;0;16286455
27042022;24;311331
27042022;10;120296
27042022;1;21583
27042022;2;11662
27042022;8;11267
27042022;17;7350
27042022;254;6172
27042022;15;4536
27042022;75;2314
27042022;23;648
27042022;5;555
27042022;4;263
27042022;51;194
27042022;53;112
27042022;156;86
27042022;100;77
27042022;40;76
27042022;67;74
27042022;7;47
27042022;57;26
27042022;56;12
27042022;3;12
27042022;34;8
27042022;35;6
27042022;61;5
27042022;52;3
27042022;48;2
27042022;14;2
28042022;0;16211077
28042022;24;412828
28042022;67;119793
28042022;10;37605
28042022;1;13697
28042022;2;11854
28042022;8;10562
28042022;17;6708
28042022;254;5290
28042022;15;4543
28042022;75;2422
28042022;23;680
28042022;5;567
28042022;51;209
28042022;4;133
28042022;53;102
28042022;100;42
28042022;7;41
28042022;40;37
28042022;57;28
28042022;56;24
28042022;3;19
28042022;34;14
28042022;156;10
28042022;14;7
28042022;52;4
28042022;155;4
28042022;35;3
28042022;61;2
28042022;48;2
28042022;16;1
29042022;0;16516145
29042022;24;297531
29042022;67;120513
29042022;10;42105
29042022;1;17342
29042022;2;12040
29042022;8;11122
29042022;17;6884
29042022;254;5048
29042022;15;4629
29042022;75;2334
29042022;5;1511
29042022;23;671
29042022;100;578
29042022;4;444
29042022;51;196
29042022;53;69
29042022;7;50
29042022;34;27
29042022;57;19
29042022;56;17
29042022;40;16
29042022;52;14
29042022;3;10
29042022;35;7
29042022;214;5
29042022;16;5
29042022;255;2
29042022;14;2
29042022;61;1
30042022;0;16103263
30042022;24;370524
30042022;67;120544
30042022;10;43901
30042022;1;16482
30042022;2;11749
30042022;8;10883
30042022;17;7189
30042022;254;5720
30042022;15;4442
30042022;75;2380
30042022;35;665
30042022;23;621
30042022;5;228
30042022;51;218
30042022;100;177
30042022;34;88
30042022;53;86
30042022;4;60
30042022;7;34
30042022;57;27
30042022;40;19
30042022;56;16
30042022;3;8
30042022;52;5
30042022;61;4
30042022;16;3
30042022;48;1
30042022;255;1
30042022;14;1
01052022;0;15346671
01052022;24;259198
01052022;67;111662
01052022;10;27324
01052022;1;15996
01052022;2;12284
01052022;8;11059
01052022;17;6992
01052022;254;6194
01052022;15;4784
01052022;75;2255
01052022;23;653
01052022;51;224
01052022;5;188
01052022;100;84
01052022;53;76
01052022;4;55
01052022;40;46
01052022;7;45
01052022;57;28
01052022;34;12
01052022;56;11
01052022;48;8
01052022;3;7
01052022;35;6
01052022;61;4
01052022;14;3
01052022;52;1
01052022;16;1
02052022;0;16367642
02052022;24;242487
02052022;67;75872
02052022;10;42755
02052022;1;17188
02052022;2;11275
02052022;8;10513
02052022;17;7020
02052022;254;5625
02052022;15;4367
02052022;75;2416
02052022;5;747
02052022;23;617
02052022;51;211
02052022;4;153
02052022;53;98
02052022;100;46
02052022;7;39
02052022;40;39
02052022;57;26
02052022;56;16
02052022;3;15
02052022;34;9
02052022;14;9
02052022;52;6
02052022;255;4
02052022;155;4
02052022;48;3
02052022;35;2
02052022;16;2
02052022;61;1
02052022;156;1
03052022;0;16657565
03052022;24;233975
03052022;10;147447
03052022;1;13503
03052022;2;11774
03052022;8;9864
03052022;17;7077
03052022;254;5283
03052022;15;4405
03052022;75;2428
03052022;23;598
03052022;5;366
03052022;4;260
03052022;156;211
03052022;51;180
03052022;53;70
03052022;40;53
03052022;67;52
03052022;7;32
03052022;100;30
03052022;57;14
03052022;34;11
03052022;48;10
03052022;52;7
03052022;3;6
03052022;56;5
03052022;35;5
03052022;14;5
03052022;16;3
03052022;155;3
03052022;61;2
04052022;0;16325221
04052022;24;286764
04052022;10;102277
04052022;1;15115
04052022;2;11459
04052022;8;10409
04052022;17;7366
04052022;254;6353
04052022;15;4600
04052022;75;2585
04052022;23;613
04052022;5;342
04052022;51;201
04052022;35;97
04052022;156;97
04052022;4;94
04052022;67;88
04052022;40;76
04052022;53;56
04052022;7;44
04052022;34;38
04052022;57;28
04052022;100;25
04052022;3;12
04052022;56;10
04052022;61;6
04052022;48;4
04052022;14;3
04052022;52;2
04052022;218;1
04052022;216;1
04052022;16;1
04052022;155;1
05052022;0;16490343
05052022;24;270835
05052022;10;35573
05052022;1;14496
05052022;2;11775
05052022;8;10217
05052022;254;7672
05052022;17;7256
05052022;15;4534
05052022;75;2629
05052022;23;630
05052022;5;394
05052022;51;198
05052022;4;118
05052022;35;106
05052022;53;102
05052022;156;100
05052022;67;73
05052022;100;63
05052022;40;45
05052022;7;41
05052022;56;23
05052022;34;19
05052022;57;12
05052022;3;12
05052022;52;7
05052022;16;4
05052022;14;4
05052022;61;3
05052022;48;1
06052022;0;16810797
06052022;24;254803
06052022;10;50310
06052022;1;14617
06052022;2;12096
06052022;8;10810
06052022;17;7591
06052022;254;6232
06052022;15;4667
06052022;75;2517
06052022;23;632
06052022;5;410
06052022;51;220
06052022;53;104
06052022;40;99
06052022;4;93
06052022;100;75
06052022;67;73
06052022;7;47
06052022;156;45
06052022;57;21
06052022;34;21
06052022;56;14
06052022;61;5
06052022;52;5
06052022;3;5
06052022;14;4
06052022;65;2
06052022;35;2
06052022;16;2
06052022;48;1
06052022;155;1
07052022;0;16231971
07052022;24;396735
07052022;10;62753
07052022;1;12703
07052022;2;12494
07052022;8;11240
07052022;17;7166
07052022;254;6953
07052022;15;4579
07052022;75;2409
07052022;23;596
07052022;51;216
07052022;5;186
07052022;53;77
07052022;100;69
07052022;67;65
07052022;7;58
07052022;34;52
07052022;4;36
07052022;40;24
07052022;57;23
07052022;3;17
07052022;61;9
07052022;56;8
07052022;35;8
07052022;16;4
07052022;52;3
07052022;14;3
08052022;0;15403223
08052022;24;288093
08052022;10;23768
08052022;2;11542
08052022;8;11129
08052022;1;11070
08052022;254;6609
08052022;17;6411
08052022;15;4598
08052022;75;2182
08052022;23;627
08052022;100;516
08052022;51;200
08052022;5;137
08052022;67;75
08052022;156;72
08052022;53;69
08052022;40;38
08052022;4;34
08052022;34;29
08052022;57;27
08052022;7;26
08052022;56;20
08052022;3;16
08052022;14;9
08052022;52;4
08052022;155;3
08052022;35;2
08052022;61;1
08052022;255;1
08052022;16;1
09052022;0;16244022
09052022;24;237531
09052022;10;38109
09052022;1;14132
09052022;2;11051
09052022;8;10451
09052022;17;6943
09052022;254;6587
09052022;15;4309
09052022;75;2511
09052022;23;619
09052022;5;435
09052022;51;215
09052022;100;117
09052022;4;105
09052022;67;91
09052022;53;80
09052022;156;55
09052022;40;35
09052022;34;35
09052022;7;27
09052022;57;25
09052022;56;9
09052022;3;9
09052022;14;4
09052022;35;2
09052022;16;2
09052022;155;2
09052022;61;1
09052022;52;1
10052022;0;16243785
10052022;24;253117
10052022;10;35423
10052022;1;15304
10052022;2;11517
10052022;8;10577
10052022;254;6843
10052022;17;6666
10052022;15;4762
10052022;75;2647
10052022;5;758
10052022;23;621
10052022;51;214
10052022;156;124
10052022;4;123
10052022;53;80
10052022;40;64
10052022;7;59
10052022;67;55
10052022;100;50
10052022;34;31
10052022;3;16
10052022;14;11
10052022;56;10
10052022;57;9
10052022;52;5
10052022;48;5
10052022;35;4
10052022;16;3
11052022;0;16210387
11052022;24;255063
11052022;10;196670
11052022;1;14080
11052022;2;12069
11052022;8;10139
11052022;254;8293
11052022;17;6854
11052022;15;4472
11052022;75;2637
11052022;23;594
11052022;5;318
11052022;51;184
11052022;156;164
11052022;7;111
11052022;67;89
11052022;4;87
11052022;53;67
11052022;100;55
11052022;34;41
11052022;40;37
11052022;57;25
11052022;56;13
11052022;3;10
11052022;35;4
11052022;61;3
11052022;52;3
11052022;48;3
12052022;0;16304040
12052022;24;260558
12052022;10;37641
12052022;1;13413
12052022;2;11601
12052022;8;10258
12052022;254;8627
12052022;17;7347
12052022;15;4664
12052022;75;2518
12052022;23;585
12052022;5;406
12052022;51;192
12052022;4;91
12052022;53;81
12052022;67;76
12052022;7;71
12052022;100;51
12052022;34;43
12052022;40;34
12052022;57;28
12052022;156;26
12052022;56;16
12052022;52;16
12052022;3;14
12052022;35;12
12052022;16;4
12052022;61;2
12052022;255;2
12052022;48;1
12052022;14;1
13052022;0;17109815
13052022;24;243327
13052022;10;40829
13052022;1;16647
13052022;2;12565
13052022;8;10652
13052022;254;7731
13052022;17;7494
13052022;15;4415
13052022;75;2710
13052022;5;1174
13052022;23;651
13052022;51;203
13052022;4;198
13052022;100;194
13052022;53;88
13052022;67;76
13052022;40;43
13052022;7;42
13052022;34;37
13052022;57;20
13052022;56;20
13052022;35;12
13052022;3;8
13052022;52;6
13052022;61;5
13052022;16;2
13052022;48;1
13052022;156;1
13052022;14;1
14052022;0;16286358
14052022;24;335025
14052022;10;35782
14052022;2;12616
14052022;1;12309
14052022;8;10805
14052022;254;10115
14052022;17;7116
14052022;15;4826
14052022;75;2459
14052022;23;652
14052022;5;207
14052022;51;203
14052022;100;130
14052022;67;71
14052022;53;66
14052022;4;49
14052022;156;48
14052022;7;45
14052022;57;28
14052022;40;23
14052022;56;19
14052022;34;19
14052022;35;9
14052022;3;6
14052022;52;4
14052022;14;1
15052022;0;15523095
15052022;24;267732
15052022;10;29160
15052022;2;12039
15052022;8;11155
15052022;1;11061
15052022;254;8625
15052022;17;7320
15052022;15;4802
